par_id,keyword,keyword_code,country,country_code,text,label,orig_label,tokens,num_char,num_token,semantic,sentiment_polarity,sentiment_subjectivity
8819,refugee,4,hk,19,World health organization is to blame for this trouble? ? The system itself or the people? Does it have to be the demerit of the people to be refugee or poor instead of cost take over in the correct country?,1,4,"['who', 'blame', 'for', 'this', 'issue', '?', '?', 'the', 'system', 'itself', 'or', 'people', '?', 'must', 'be', 'the', 'people', ""'s"", 'fault', 'for', 'being', 'refugees', 'or', 'being', 'poor', ',', 'instead', 'born', 'being', 'in', 'the', 'right', 'country', '.']",163,34,0.7055214723926381,-0.05714285714285716,0.5678571428571428
1637,poor-families,9,my,9,"Aruna Gopinath (atomic number 47 ): Member of such groups tend to constitute vulnerable and gullible, most of whom come from difficult screen background, miserable families or lack adequate education. Recruiters aim such individuals and forebode them a in effect life, either in this living operating theatre in the hereafter.",1,3,"['aruna', 'gopinath', '(', 'ag', ')', ':', 'members', 'of', 'such', 'groups', 'are', 'usually', 'vulnerable', 'and', 'gullible', '.', 'most', 'of', 'them', 'are', 'from', 'troubled', 'homes', ',', 'come', 'from', 'poor', 'families', 'or', 'do', 'not', 'possess', 'proper', 'education', '.', 'recruiters', 'target', 'such', 'individuals', 'and', 'promise', 'them', 'a', 'better', 'life', ',', 'either', 'in', 'this', 'lifetime', 'or', 'in', 'the', 'afterlife', '.']",298,55,0.6543624161073825,-0.05,0.525
2396,migrant,1,ng,16,""" The letter terminate with an appeal to the bishop to witness a Church that "" listen to the hungry, the remand, the migrant and the ill - treat. """,1,3,"['``', 'the', 'letter', 'ended', 'with', 'a', 'call', 'for', 'the', 'bishops', 'to', 'create', 'a', 'church', 'which', 'listens', 'to', '``', ""''"", 'the', 'hungry', ',', 'the', 'imprisoned', ',', 'the', 'migrant', 'and', 'the', 'abused', '``', ""''"", '.', ""''""]",147,34,0.6870748299319728,0.0,0.0
9645,refugee,4,gh,1,""" Francis said information technology live not enough to say to the hundreds of thousands of refugee who be march toward what he called "" hope for life "": "" Have courage, reserve on. "" """,1,3,"['``', 'francis', 'said', 'it', 'was', 'not', 'enough', 'to', 'say', ',', '``', ""''"", 'have', 'courage', ',', 'hang', 'in', 'there', '``', ""''"", ',', 'to', 'the', 'hundreds', 'of', 'thousands', 'of', 'refugees', 'who', 'are', 'on', 'the', 'march', 'toward', 'what', 'he', 'called', '``', ""''"", 'life', ""'s"", 'hope', '``', ""''"", '.', ""''""]",183,46,0.6885245901639344,0.0,0.5
4359,refugee,4,jm,13,""" She was always willing to yield her clip, energy, sound expertise and yet her personal money to assist destitute refugees and asylum seeker in Jamaica, "" Cochetel said.",1,2,"['``', '``', ""''"", 'she', 'was', 'always', 'ready', 'to', 'give', 'her', 'time', ',', 'energy', ',', 'legal', 'expertise', 'and', 'even', 'her', 'personal', 'money', 'to', 'assist', 'destitute', 'refugees', 'and', 'asylum', 'seekers', 'in', 'jamaica', ',', '``', ""''"", 'cochetel', 'said', '.', ""''""]",177,37,0.6440677966101694,0.13333333333333333,0.3333333333333333
9343,hopeless,0,ph,0,""" Lougene has this content for others who may still personify addicted to illegal drugs: "" "" Preceptor ' t be hopeless because at that place ' reciprocal ohm go for, you can still interchange, so whenever I see drug user and dealer killed on boob tube, Ace tell myself that they should take been give a opportunity to change by getting them to a place like this. "" """,1,4,"['``', 'lougene', 'has', 'this', 'message', 'to', 'others', 'who', 'may', 'still', 'be', 'hooked', 'on', 'illegal', 'drugs', ':', '``', ""''"", 'do', ""n't"", 'be', 'hopeless', 'because', 'there', 'is', 'hope', '.', 'you', 'can', 'still', 'change', '.', 'that', ""'s"", 'why', 'whenever', 'i', 'see', 'on', 'tv', 'drug', 'users', 'and', 'dealers', 'that', 'were', 'killed', ',', 'i', 'say', 'to', 'myself', 'they', 'should', 'have', 'been', 'given', 'a', 'chance', 'to', 'change', 'by', 'bringing', 'them', 'to', 'a', 'place', 'such', 'as', 'this', '.', '``', ""''"", ""''""]",332,74,0.6957831325301205,-0.2333333333333333,0.3333333333333333
1164,poor-families,9,gh,1,"Strengthen child - friendly social security department organization, including cash - transference programs that immediately help poor families pay for food, health care, education, and other service that protect youngster from the effects of poverty and meliorate their chances of break the oscillation in their ain life.",1,4,"['to', 'strengthen', 'child-sensitive', 'social', 'protection', 'systems', ',', 'including', 'cash', 'transfer', 'programmes', 'that', 'directly', 'help', 'poor', 'families', 'to', 'pay', 'for', 'food', ',', 'health', 'care', ',', 'education', 'and', 'other', 'services', 'that', 'protect', 'children', 'from', 'the', 'impact', 'of', 'poverty', 'and', 'improve', 'their', 'chances', 'of', 'breaking', 'the', 'cycle', 'in', 'their', 'own', 'lives', '.']",304,49,0.6217105263157895,0.04166666666666665,0.4883333333333333
6910,refugee,4,gh,1,Cosmos Refugee Clarence day is celebrated every year on 20 June and aims to highlight the plight of refugee around the world and their ohmic resistance and strength in spite of the challenge.,1,4,"['world', 'refugee', 'day', 'is', 'marked', 'on', 'june', '20', 'every', 'year', ',', 'the', 'day', 'seeks', 'to', 'highlight', 'the', 'plight', 'of', 'refugees', 'globally', 'and', 'their', 'resistance', 'and', 'strength', 'in', 'spite', 'of', 'the', 'challenges', 'faced', '.']",179,33,0.6871508379888268,0.05,0.3
2921,vulnerable,7,sg,11,"His case illustrate how fearful and precarious Mexican immigrant are today because of Donald Horn ' s strict deportation policies, and it be expected that the menace of arrest and repatriation of millions of undocumented immigrants will lead to mental health problems in this vulnerable universe.",1,3,"['his', 'case', 'demonstrates', 'the', 'fearful', ',', 'precarious', 'existence', 'of', 'mexican', 'immigrants', 'today', 'as', 'a', 'result', 'of', 'donald', 'trump', ""'s"", 'severe', 'deportation', 'policies', '.', 'the', 'looming', 'threat', 'that', 'millions', 'of', 'undocumented', 'immigrants', 'will', 'be', 'arrested', 'and', 'sent', 'back', 'to', 'mexico', 'can', 'be', 'expected', 'to', 'give', 'rise', 'to', 'mental', 'health', 'challenges', 'in', 'this', 'vulnerable', 'population', '.']",335,54,0.6179104477611941,-0.26666666666666666,0.3499999999999999
2662,disabled,3,ke,18,""" "" We encourage all investors world health organization need to get projects in Lamu to take women and the handicapped into account, because at the oddment of the day we want an all - inclusive companionship, "" "" One thousand Obbo say.",1,2,"['``', '``', ""''"", 'we', 'are', 'encouraging', 'all', 'investors', 'seeking', 'to', 'start', 'projects', 'in', 'lamu', 'to', 'consider', 'women', 'and', 'the', 'disabled', 'because', 'at', 'the', 'end', 'of', 'the', 'day', ',', 'we', 'are', 'seeking', 'to', 'have', 'an', 'all-inclusive', 'society', ',', '``', ""''"", 'said', 'mrs', 'obbo', '.', ""''""]",206,44,0.6456310679611651,-0.2,0.3
5187,homeless,6,ke,18,""" And then instead of fault each former, have ' s work hired man in paw, let ' s feed the thirsty, house the homeless, give work to those who don ' mt make information technology, and convey medicine to those world health organization are sick, "" Uhuru said.",1,4,"['``', '``', ""''"", 'so', 'instead', 'of', 'recrimination', ',', 'let', 'us', 'join', 'hands', 'in', 'common', 'work', '.', 'let', 'us', 'feed', 'the', 'hungry', ',', 'let', 'us', 'house', 'the', 'homeless', ',', 'let', 'us', 'give', 'work', 'to', 'those', 'who', 'have', 'none', ',', 'and', 'let', 'us', 'bring', 'medicine', 'to', 'those', 'who', 'are', 'ill', ',', '``', ""''"", 'uhuru', 'said', '.', ""''""]",229,55,0.6768558951965066,-0.4,0.75
6501,in-need,5,au,10,"I am a huge supporter of the charity Dress for Winner, which leave professional clothing and title advice to charwoman who need to answer job interviews, most of whom have consume fierce relationships operating room served clock time in prison house, and a newfangled suit, new hair and make - up go a retentive path to encourage the authority needed to secure a job and improve their financial time to come.",1,4,"['i', ""'m"", 'a', 'big', 'supporter', 'of', 'the', 'charity', 'dress', 'for', 'success', ',', 'which', 'provides', 'professional', 'clothing', 'and', 'styling', 'tips', 'for', 'women', 'in', 'need', 'for', 'job', 'interviews', '.', 'most', 'of', 'those', 'helped', 'have', 'come', 'out', 'of', 'violent', 'relationships', 'or', 'prison', ',', 'and', 'a', 'new', 'suit', 'and', 'hair', 'and', 'makeup', 'goes', 'a', 'long', 'way', 'in', 'shoring', 'up', 'the', 'confidence', 'needed', 'to', 'secure', 'a', 'job', 'and', 'improve', 'your', 'financial', 'future', '.']",359,68,0.649025069637883,0.05863636363636364,0.32795454545454544
8068,hopeless,0,za,6,""" The senseless violence and reign of little terror of the gangsters hold destroyed the moral fibre of some community that require to be freed from the wheel of violence and hopelessness, "" said Sanco Subject spokesman Jabu Mahlangu.",1,3,"['``', '``', ""''"", 'the', 'senseless', 'violence', 'as', 'well', 'as', 'the', 'reign', 'of', 'terror', 'by', 'gangsters', 'has', 'destroyed', 'the', 'moral', 'fibre', 'of', 'some', 'of', 'the', 'communities', 'that', 'need', 'to', 'be', 'freed', 'from', 'the', 'cycle', 'of', 'violence', 'and', 'hopelessness', ',', '``', ""''"", 'sanco', 'national', 'spokesman', 'jabu', 'mahlangu', 'said', '.', ""''""]",245,48,0.6489795918367347,0.0,0.25
4294,in-need,5,sg,11,"If every Singaporean involve only 15 minutes every day to help someone in penury, that would live plenty as a starting point. Information technology would trigger a gyration in our lives.",1,4,"['if', 'every', 'singaporean', 'can', 'just', 'take', '15', 'minutes', 'every', 'day', 'to', 'help', 'anyone', 'in', 'need', ',', 'that', 'would', 'be', 'sufficient', 'as', 'a', 'starting', 'point', '.', 'it', 'would', 'spark', 'a', 'revolution', 'in', 'our', 'lives', '.']",170,34,0.6529411764705882,0.0,0.1
343,in-need,5,nz,3,""" Helen Schäfer decide to help a kinsfolk in pauperization. "" "" Instead of sending talent to my clients, I sent them a letter tell, "" We ' re going to do this because it feel a hell of a luck to a greater extent meaningful. "" """,1,3,"['``', 'helen', 'schafer', 'chose', 'to', 'help', 'a', 'family', 'in', 'need', '.', '``', ""''"", 'rather', 'than', 'sending', 'out', 'gifts', 'to', 'my', 'clients', ',', 'i', ""'ve"", 'sent', 'them', 'a', 'letter', 'effectively', 'saying', ':', ""'"", 'this', 'is', 'what', 'we', ""'re"", 'going', 'to', 'do', 'because', 'it', 'feels', 'a', 'hell', 'of', 'a', 'lot', 'more', 'meaningful', ""'"", '.', '``', ""''"", ""''""]",233,55,0.6909871244635193,0.5333333333333333,0.6
7729,women,8,gh,1,""" Speaking at the National Muslim Women ' s Group discussion in Tamale under the slogan "" The Empowered Muslim, an Of import Figure for Subject Development, "" Ms. Salami mentioned that the group discussion was form to help young women uncover and realise their dream and to be able bodied to become responsible woman in the future. """,1,3,"['``', 'speaking', 'at', 'the', 'national', 'muslim', 'women', 'conference', 'in', 'tamale', 'under', 'the', 'theme', ',', '``', ""''"", 'the', 'empowered', 'muslim', ',', 'a', 'significant', 'figure', 'for', 'national', 'development', '``', ""''"", ',', 'madam', 'salami', 'mentioned', 'that', 'the', 'conference', 'was', 'organized', 'to', 'help', 'young', 'ladies', 'to', 'uncover', 'and', 'successfully', 'accomplish', 'their', 'dreams', 'and', 'be', 'able', 'to', 'become', 'responsible', 'women', 'in', 'future', '.', ""''""]",337,59,0.6646884272997032,0.32083333333333336,0.5874999999999999
1420,homeless,6,jm,13,""" "" Every twelvemonth I try to recover individual to help maine give some food to some homeless people, "" "" atomic number 2 continue.",1,2,"['``', '``', ""''"", 'every', 'year', 'i', 'try', 'to', 'get', 'somebody', 'to', 'help', 'me', 'to', 'give', 'some', 'food', 'to', 'some', 'homeless', 'people', ',', '``', ""''"", 'he', 'continued', '.', ""''""]",110,28,0.6363636363636364,0.0,0.0
6653,vulnerable,7,ph,0,"The climate concord, for which the Philippines feature set a target of reducing carbon emissions by 70% by 2030, depending on financial, technical, and content building, was made potential in portion by our nation ' s leading as chair of the Climate Vulnerable Assembly, which pull in attention to the plight of the poor and most vulnerable at the twenty first League of the Parties in Paris final twelvemonth.",1,3,"['the', 'climate', 'accord', 'to', 'which', 'the', 'philippines', 'has', 'set', 'a', 'goal', 'of', '70', '%', 'carbon', 'emission', 'reduction', 'by', '2030', ',', 'depending', 'on', 'financial', ',', 'technological', ',', 'and', 'capacity-building', 'support', ',', 'was', 'made', 'possible', 'partly', 'due', 'to', 'our', 'country', ""'s"", 'leadership', 'role', 'as', 'chair', 'of', 'the', 'climate', 'vulnerable', 'forum', 'that', 'focused', 'the', 'attention', 'of', 'last', 'year', ""'s"", '21st', 'conference', 'of', 'parties', 'meeting', 'in', 'paris', 'on', 'the', 'plight', 'of', 'the', 'poor', 'and', 'most', 'vulnerable', '.']",413,73,0.6368038740920097,-0.11388888888888887,0.3935185185185185
9506,refugee,4,my,9,"SINCE is opening it doors to Syrian fleeing war. Sweden get taken in phonograph recording numbers of refugees, and a small but growing mathematical group constitute on the dissolute raceway to bump business, bucking the course toward unemployment.",1,2,"['since', 'opening', 'its', 'doors', 'to', 'syrians', 'fleeing', 'war', ',', 'sweden', 'has', 'welcomed', 'record', 'numbers', 'of', 'refugees', 'and', 'a', 'small', 'but', 'growing', 'group', 'are', 'taking', 'fast-tracks', 'to', 'jobs', ',', 'bucking', 'unemployment', 'trends', '.']",188,32,0.6702127659574468,-0.25,0.4
496,refugee,4,hk,19,"Century of one thousand of Rohingya refugee living in sprawling camps in Bangladesh celebrate the Muslim vacation of Eid aluminum - Adha and pray for a better life as they marvel if they will e'er celebrate in their plate in Union of burma again. Citizenry flocked to makeshift mosques in the camps, children wore raw dress. Those who could open to eat buffalo nitty gritty. Muslim sla. ..",1,3,"['hundreds', 'of', 'thousands', 'of', 'rohingya', 'refugees', 'living', 'in', 'sprawling', 'camps', 'in', 'bangladesh', 'are', 'celebrating', 'the', 'muslim', 'holiday', 'of', 'eid', 'al-adha', ',', 'praying', 'for', 'better', 'lives', 'as', 'they', 'wonder', 'if', 'they', ""'ll"", 'ever', 'again', 'celebrate', 'at', 'their', 'homes', 'in', 'myanmar', '.', 'people', 'streamed', 'into', 'makeshift', 'mosques', 'in', 'the', 'camps', ',', 'the', 'children', 'dressed', 'in', 'new', 'clothing', '.', 'those', 'who', 'could', 'afford', 'it', 'feasted', 'on', 'buffalo', 'meat', '.', 'muslims', 'often', 'sla', '...']",402,70,0.6393034825870647,0.3181818181818182,0.4772727272727273
6389,homeless,6,us,14,"As part of the challenge, Magnate teamed up with 2 former families to aid the homeless on Thanksgiving Daylight. She took her three child downtown this good afternoon to throw a blanket, a coat and a home - cooked meal to homeless families they run into.",1,3,"['as', 'part', 'of', 'the', 'challenge', ',', 'king', 'joined', 'up', 'with', 'two', 'other', 'families', 'to', 'help', 'the', 'homeless', 'on', 'thanksgiving', 'day', '.', 'she', 'took', 'her', 'three', 'children', 'downtown', 'this', 'afternoon', 'to', 'give', 'a', 'blanket', ',', 'coat', 'and', 'a', 'home-cooked', 'meal', 'to', 'homeless', 'families', 'they', 'ran', 'into', '.', 'she', 'also', 'included', 'a', 'bracelet', 'and', 'card', '.']",285,54,0.6456140350877193,-0.125,0.375
4145,refugee,4,gh,1,"Tusk praise Davutoglu and his governing, saying his visit to the camp show him that Meleagris gallopavo "" be an example to the whole world of how we should trade with refugees. """,1,3,"['``', 'tusk', 'praised', 'davutoglu', 'and', 'his', 'government', ',', 'saying', 'his', 'visit', 'to', 'the', 'camp', 'had', 'shown', 'him', 'that', 'turkey', '``', ""''"", 'is', 'an', 'example', 'for', 'the', 'whole', 'world', 'on', 'how', 'we', 'should', 'treat', 'refugees', '``', ""''"", '.', ""''""]",174,38,0.6609195402298851,0.2,0.4
7015,refugee,4,gb,7,""" "" We told the president of the Maldives that we can change by reversal you from mood refugees to climate pioneer, "" "" allege Paul van diamond state Camp, chief executive officer of Dutch people Docklands. """,1,4,"['``', '``', ""''"", 'we', 'told', 'the', 'president', 'of', 'the', 'maldives', 'we', 'can', 'transform', 'you', 'from', 'climate', 'refugees', 'to', 'climate', 'innovators', ',', '``', ""''"", 'said', 'paul', 'van', 'de', 'camp', ',', 'ceo', 'of', 'dutch', 'docklands', '.', ""''""]",161,35,0.6521739130434783,0.0,0.0
2325,women,8,gh,1,""" M. Abayage say that the gradual gain in the representation of women in parliament, in politics and in other areas of social club is an indication that gender has zero to arrange with ability, and hence advised young women to expect to the future with hope and pridefulness that "" they excessively could become important people. "" """,1,2,"['``', 'mrs', 'abayage', 'said', 'the', 'gradual', 'increase', 'in', 'female', 'representation', 'in', 'parliament', ',', 'politics', 'and', 'other', 'areas', 'of', 'the', 'society', 'was', 'an', 'indication', 'that', 'gender', 'had', 'nothing', 'to', 'do', 'with', 'capabilities', 'and', 'therefore', 'advised', 'young', 'women', 'to', 'look', 'into', 'the', 'future', 'with', 'hope', 'and', 'pride', 'that', '``', ""''"", 'they', 'too', 'could', 'become', 'important', 'people', '.', '``', ""''"", ""''""]",316,58,0.5917721518987342,0.075,0.4133333333333333
853,poor-families,9,au,10,""" Iain Duncan Smith has make believe his feel on welfare claimants unclouded: short syndicate should be given postpaid cards loaded with payments to ensure they spend the money on groceries instead than on their "" self - destructive habits. "" """,1,3,"['``', 'iain', 'duncan-smith', 'has', 'made', 'his', 'feelings', 'about', 'benefits', 'claimants', 'clear', ':', 'poor', 'families', 'are', 'to', 'be', 'given', 'pre-paid', 'cards', ',', 'loaded', 'with', 'payments', ',', 'to', 'make', 'sure', 'they', 'spend', 'the', 'money', 'on', 'food', ',', 'rather', 'than', 'their', '``', ""''"", 'self-destructive', 'habits', '``', ""''"", '.', ""''""]",238,46,0.6260504201680672,0.06666666666666667,0.6240740740740741
8797,in-need,5,ng,16,"The school day for the blind, deaf and deaf and dumb person in Isulo, in the state of Anambra, which boasts a number of beautiful building, cost one of the schools struggle with the lack of facilities to meet the special educational needs of the tike. Felix Nwaochi, the general chair of the municipality of Isulo, sound out that the school day is in urgent motive of water supply, as many blind pupils have to fetch water supply from a watercourse in order to survive in school day.",1,3,"['school', 'for', 'the', 'blind', ',', 'deaf', 'and', 'dumb', ',', 'isulo', ',', 'anambra', 'state', ',', 'which', 'parades', 'a', 'number', 'of', 'beautiful', 'structures', ',', 'is', 'one', 'of', 'the', 'schools', 'battling', 'with', 'lack', 'of', 'facilities', 'to', 'meet', 'the', 'special', 'educational', 'needs', 'of', 'the', 'children', '.', 'according', 'to', 'felix', 'nwaochi', ',', 'president-general', 'of', 'isulo', 'community', ',', 'the', 'school', 'is', 'seriously', 'in', 'need', 'of', 'water', 'supply', 'as', 'many', 'of', 'the', 'blind', 'students', 'have', 'to', 'fetch', 'water', 'from', 'a', 'stream', 'to', 'survive', 'in', 'the', 'school', '.']",429,80,0.6433566433566433,0.031101190476190477,0.6026785714285715
514,in-need,5,ph,0,""" Henry. E. R. Oxygen. reach employees the chance to reach out and help those in need, "" says the CEMEX Treasury Operation Team in Asia Daisy delos Angeles. She also believe that the voluntary commitment of employees, like what they do, be a signboard of the shared foreign mission of employees and company to register involvement in society. """,1,3,"['``', '``', ""''"", 'h.e.r.o', '.', 'gives', 'a', 'chance', 'to', 'employees', 'to', 'reach', 'out', 'and', 'help', 'those', 'who', 'are', 'in', 'need', ',', '``', ""''"", 'shares', 'cemex', 'treasury', 'operations', 'team', 'lead', 'in', 'asia', 'daisy', 'delos', 'angeles', '.', 'she', 'also', 'believes', 'that', 'employee', 'volunteerism', ',', 'like', 'what', 'they', 'do', ',', 'is', 'indicative', 'of', 'employee-company', ""'s"", 'unified', 'mission', 'to', 'demonstrate', 'concern', 'for', 'society', '.', ""''""]",321,61,0.6292834890965732,0.0,0.0
2226,homeless,6,jm,13,Female parent - of - triplet on the scepter of becoming homeless once again <h >,1,3,"['mother', 'of', 'three', 'on', 'the', 'brink', 'of', 'being', 'homeless', 'again', '<', 'h', '>', 'by']",59,14,0.711864406779661,0.0,0.0
9196,refugee,4,ie,2,"The hundred of family gather in the vast NRG Center of attention on the southern outskirts of Samuel houston may have a roof terminated their heads, but their plight comprise standardized to those of those world health organization have left the Middle E for Ec. They be refugees - people who own misplace their homes, possessions, and, in many cases, their livelihoods.",1,2,"['the', 'hundreds', 'of', 'families', 'that', 'have', 'gathered', 'at', 'the', 'enormous', 'nrg', 'centre', 'in', 'the', 'southern', 'outskirts', 'of', 'houston', 'may', 'have', 'a', 'roof', 'over', 'their', 'heads', ',', 'but', 'their', 'plight', 'is', 'similar', 'to', 'those', 'who', 'left', 'the', 'middle', 'east', 'for', 'europe', '.', 'they', 'are', 'refugees', '--', 'people', 'who', 'have', 'lost', 'their', 'homes', ',', 'their', 'possessions', 'and', ',', 'in', 'many', 'cases', ',', 'their', 'livelihoods', '.']",333,63,0.6336336336336337,0.08333333333333333,0.3
717,in-need,5,za,6,"This year, for the length of this year ' s memorial ceremony, the mothers of the Wagerer ' Ole Shellhole will proudly draw tending as sentry duty of honor and guardian, in recognition of their continued commitment and charitable sacrifice to help all those in want through mutual help, echt chumminess, and salubrious commemoration ended the retiring 90 geezerhood.",1,3,"['this', 'year', 'in', 'recognition', 'of', 'their', 'ongoing', 'dedication', 'and', 'charitable', 'sacrifice', 'to', 'help', 'all', 'those', 'in', 'need', 'through', 'mutual', 'help', ',', 'true', 'comradeship', 'and', 'sound', 'memory', 'over', 'the', 'past', '90', 'years', ',', 'the', 'moths', 'of', 'the', 'better', ""'"", 'ole', 'shellhole', 'will', 'stand', 'proudly', 'to', 'attention', 'as', 'guard', 'of', 'honour', 'and', 'sentries', 'for', 'the', 'duration', 'of', 'this', 'year', ""'s"", 'wayside', 'cross', 'remembrance', 'ceremony', '.']",358,63,0.6256983240223464,0.3428571428571429,0.5142857142857143
9598,poor-families,9,my,9,""" Amp Catholic mother convert her family to feature another Christmas. They saved money for a month and resolve not to sustain any presents to help 2 poor folk, one Catholic and nonpareil Buddhist. "" "" What I require be for my children to get word the lawful substance of Christmas, "" she said. """,1,3,"['``', 'a', 'catholic', 'mother', 'convinced', 'her', 'family', 'to', 'have', 'a', 'different', 'christmas', '.', 'they', 'saved', 'money', 'for', 'a', 'month', 'and', 'decided', 'not', 'to', 'have', 'gifts', 'in', 'order', 'to', 'help', 'two', 'poor', 'families', ',', 'one', 'catholic', 'and', 'one', 'buddhist', '.', '``', ""''"", 'what', 'i', 'want', 'is', 'for', 'my', 'children', 'to', 'learn', 'the', 'true', 'meaning', 'of', 'christmas', ',', '``', ""''"", 'she', 'said', '.', ""''""]",289,62,0.615916955017301,-0.010000000000000009,0.41
6420,refugee,4,ie,2,""" Homeless person children survive "" like refugees in their own country, "" be unable to make decisions about when to deplete, and in many cases digest from a high level of anxiousness about their parent "" wellness. """,1,3,"['``', 'homeless', 'children', 'are', '``', ""''"", 'living', 'like', 'refugees', 'in', 'their', 'own', 'country', '``', ""''"", ',', 'deprived', 'of', 'the', 'ability', 'to', 'make', 'choices', 'about', 'when', 'they', 'eat', ',', 'and', 'in', 'many', 'cases', 'suffering', 'high', 'levels', 'of', 'anxiety', 'about', 'their', 'parents', ""'"", 'health', '.', ""''""]",217,44,0.6774193548387096,0.42,0.68
6843,poor-families,9,bd,15,"Thanks to the support of several ngo for the School Livelihoods Program, more than 1, 000, 000 hapless kin live in these districts have succeeded in surmount poverty since 2004.",1,3,"['with', 'the', 'assistances', 'of', 'the', 'shoal', 'livelihoods', 'programme', 'through', 'different', 'ngos', ',', 'over', '1,00,000', 'poor', 'families', 'living', 'in', 'the', 'areas', 'of', 'these', 'districts', 'have', 'achieved', 'the', 'success', 'to', 'overcome', 'poverty', 'since', '2004', '.']",206,33,0.6407766990291263,-0.03333333333333335,0.39999999999999997
9342,in-need,5,us,14,"Wow, all five women are so consecrate and make give so much back to those in need, it ' s indeed inspiring! What execute you think of their flawless covering?",1,4,"['wow', ',', 'all', 'five', 'of', 'these', 'women', 'are', 'so', 'dedicated', 'and', 'have', 'given', 'so', 'much', 'back', 'to', 'those', 'in', 'need', ',', 'it', 'is', 'so', 'inspiring', '!', 'what', 'do', 'you', 'guys', 'think', 'of', 'their', 'flawless', 'covers', '?', 'vote', '@']",171,38,0.6491228070175439,0.43125,0.75
10371,disabled,3,ng,16,"The mastermind citizens committee also affirm that low - income Russian citizen, including families with many children, orphans and the handicapped, can attend Alliance Cup equal for complimentary.",1,3,"['the', 'organizing', 'committee', 'also', 'confirmed', 'that', 'russian', 'low-income', 'citizens', ',', 'including', 'families', 'with', 'many', 'children', ',', 'orphans', 'and', 'disabled', 'people', ',', 'will', 'be', 'able', 'to', 'visit', 'the', 'confederations', 'cup', 'matches', 'for', 'free', '.']",208,33,0.6201923076923077,0.26666666666666666,0.5375
7359,refugee,4,gh,1,""" Andrew Dunnett, director of the Vodafone Groundwork, allege: "" At the final stage of 2013 there comprise xvi. 7 million refugees worldwide, and 50 per penny of them are under the age of 18. Tablet - base get a line programmes bequeath cater many children in Dadaab with an unlimited resource of info they would non otherwise have had. "" """,1,3,"['``', 'vodafone', 'foundation', 'director', 'andrew', 'dunnett', 'said', ':', '``', ""''"", 'there', 'were', '16.7', 'million', 'refugees', 'worldwide', 'at', 'the', 'end', 'of', '2013', 'and', '50', 'per', 'cent', 'of', 'them', 'are', 'under', 'the', 'age', 'of', '18', '.', 'tablet-based', 'learning', 'programmes', 'will', 'provide', 'many', 'of', 'the', 'children', 'in', 'dadaab', 'with', 'an', 'unlimited', 'information', 'resource', 'that', 'they', 'would', 'otherwise', 'not', 'have', 'had', '.', '``', ""''"", ""''""]",327,61,0.6758409785932722,0.5,0.5
4721,in-need,5,in,5,""" As Chief Rector of Rajasthan, Shekhawat had introduced ' Antodaya Yojna ' to converge the food needs of the misfortunate, "" Gadkari say, account Shekhawat as a "" generous somebody. "" """,1,3,"['``', 'as', 'chief', 'minister', 'of', 'rajasthan', ',', 'shekhawat', 'had', 'introduced', ""'"", 'antodaya', 'yojna', ""'"", 'to', 'fulfil', 'the', 'foodgrain', 'needs', 'of', 'the', 'poor', ',', 'gadkari', 'said', 'and', 'described', 'shekhawat', 'as', 'a', '``', ""''"", 'generous', 'person', '``', ""''"", '.', ""''""]",188,38,0.6276595744680851,-0.4,0.6
2581,in-need,5,tz,12,"The ten wheelchair personify find out for children describe by the host, the Salvation Army, to enable them to become mobile, accord to the personal organizer. Bap Brotherly love would kick the bucket anywhere to donate, provided it found citizenry world health organization needed the donations without any discrimination based on faith, colour, origin or tribe, helium say.",1,3,"['the', 'ten', 'wheelchairs', 'were', 'sought', 'for', 'children', 'identified', 'by', 'the', 'host', ',', 'salvation', 'army', 'to', 'enable', 'them', 'to', 'become', 'mobile', ',', 'the', 'convener', 'noted', '.', 'baps', 'charity', 'would', 'go', 'anywhere', 'to', 'donate', 'provided', 'there', 'are', 'found', 'people', 'in', 'need', 'of', 'the', 'donations', 'without', 'any', 'discrimination', 'relating', 'to', 'religion', ',', 'colour', ',', 'origins', 'or', 'tribe', ',', 'he', 'stated', '.']",327,58,0.6330275229357798,0.0,0.0
